"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG3805" "OG3805" "KCTD20" 8.21 4.21 9.83 9.71 8.44 8.96 5.46 3.77 6.21 3.97 2.81 10.28 11.7 9.25 12.57 13.73 7.51 5.11 5.98 6.25 6.28 12.74 13.57 14.2 4.02 12.79 2.87 9.83 29.34 6.8 4.77 6.64 7.95 11.5 8.99 6.08 10.27 12.12 9.37 14.55 3.24 4.57 3.84
"OG3806" "OG3806" "STK38" 4.88 2.95 7.15 6.17 4.72 6.02 4.35 5.56 8.7 3.77 3.08 19.25 22.02 23.66 23.89 20.95 15.9 7.19 7.91 7.74 13.67 15.74 8.37 11.22 7.28 12.69 12.04 9.67 21.12 4.55 3.83 1.83 5.43 4.12 2.81 3.79 3.78 8.31 4.61 8.27 17.36 16.9 15.12
"OG3809" "OG3809" "MRPL18" 40.03 21.96 15.38 18.66 18.46 43.67 39.75 26.5 5.98 21.99 23.92 19.97 34.28 27.28 29.64 34.22 23.97 15.1 16.54 13.98 18.98 17.04 11.31 19.06 9.62 11.04 21.06 49.94 92.26 36.07 31.04 30.95 31.7 13.85 17.76 25.82 22.27 26.79 20.35 26.38 30.08 23.66 19.93
"OG381" "OG381" "SNAI2" 0.84 1.89 3.09 1.95 2.54 1.16 1.2 2.25 2.46 2.35 3.5 2.73 1.22 0.9 1.26 2.01 0.87 1.82 3.25 2.3 4.94 2.23 3.27 2.2 4.24 3.13 7.87 5.7 1.52 4.44 0.17 2.82 1.66 1.86 1.12 1.74 0.86 1.77 0.44 1.52 2.21 2.33 2.93
"OG3810" "OG3810" "IL17A" 0 0 0 0 0 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.39 0 0 0
"OG3811" "OG3811" "IL17F" 0 0 0 0 0 0.07 0.12 0 0 0 0.06 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.08 0.08 0.1 0 0.12 0.13 0 0 0 0 0 0.12 0.6 0 0 0
"OG3812" "OG3812" "MCM3" 4.38 4.47 2.35 1.98 3.17 1.51 1.18 1.02 1.4 4.42 3.49 1.38 1.75 1.23 1.66 1.85 1.09 0.7 1.23 0.73 0.88 2.29 2.05 1.53 1.26 0.55 1.58 6.32 1.98 5.56 6.51 4.23 14.23 1.86 1.8 1.01 1.89 0.8 0.81 4.25 0.49 0.91 0.91
"OG3814" "OG3814" "PHACTR1" 0.56 0.25 1.14 1.07 1.47 0.16 0.05 0.64 0.7 0.36 0.19 0.32 0.17 0.55 0.28 0.26 0.16 0.02 0.18 0.04 0 0.09 0.43 0.16 0.47 0.75 0.65 0.11 0.3 NA NA NA NA 0.39 0.16 1.89 0.2 0.91 0.73 1.76 0.22 0.11 0.24
"OG3815" "OG3815" "MDGA1" 0.34 0.09 0 0 0 0.09 0.16 0.19 0.1 0.28 0.05 0.03 0.19 0.11 0.05 0.11 0.02 0 0 0.14 0.26 0.12 0.01 0.09 0 0.03 0 0.21 0.04 0.74 0.01 0.11 0.01 0.03 0.23 4.58 8.67 0.92 0.45 0.91 0.04 0.02 0.03
"OG3816" "OG3816" "ICK" 1.31 0.89 17.59 20.15 12.65 2.89 1.69 10.33 5.6 1.16 1 3.97 4.48 4.26 3.98 4.64 4.05 4.81 5.46 8.86 9.68 6.22 18.87 15.67 4.47 5.21 8.13 2.83 11.97 1.11 0.53 1.15 1.29 1.12 0.54 1.55 2.3 3.99 3.24 5.28 6.79 6.24 7.46
"OG3817" "OG3817" "FBXO9" 34.52 20.36 74.44 68.77 64.77 NA NA 56.51 15.15 12.47 12.06 42.57 32.19 44.4 34.01 35.62 34.39 17.07 22.64 28.97 36.77 52.79 56.45 48.59 2.69 3.26 6.35 18.66 4.59 9.8 7.39 6.25 9.41 5.9 3.83 14.96 15.72 19.98 21.67 20.42 24.45 25.92 31.51
"OG3818" "OG3818" "CD83" 0.29 0.5 5.16 3.42 4.07 9.24 3.87 0.91 1.48 2.14 1.19 0.08 0.8 0.58 0.2 0.43 0.17 0.03 0.12 0.02 0.1 0.1 0.36 0.39 0.6 0.64 0.25 6.5 0.98 0.64 0.57 1.34 2.99 1.65 0.95 1.15 2.12 1.62 2.18 10.5 0.84 0.72 0.8
"OG382" "OG382" "CD74" 263.25 208.53 196 348.02 443.17 902.99 901.58 116.05 78.1 277.84 831.98 176.32 124.13 89.31 34.27 75.38 12.41 48.77 57.43 34.66 72.64 70.2 68.8 60.6 48.81 47.01 26.75 190.34 201.44 50.24 464.42 172.97 1811.97 1093.18 355.49 208.07 606.8 203.54 143.97 293.37 72.91 43.58 81.2
"OG3820" "OG3820" "GLP1R" 0 0 0 0 0.1 0 0.01 0 1.17 0.5 0.8 0 0 0 0.05 0.01 0 0.04 0 0 0 0 0 0 0.37 0.35 0.02 0.06 2.97 0 0 0.03 0.02 0.07 0 0.07 0.05 0 0 0.2 0.03 0 0
"OG3821" "OG3821" "SAYSD1" 5.04 2.63 2.9 3.74 7.93 2.31 3.85 2.38 1.94 7.33 9.03 2.45 4.25 2.86 5.04 4.39 4.22 1.72 1.58 2.25 1.7 1.95 1.76 2.54 0.47 1.88 1.29 7.41 13.41 11.14 10.55 9.67 12.84 5.02 5.22 14.02 9.22 11.72 8.65 14.69 4.36 6.73 7.1
"OG3822" "OG3822" "BMP5" 0.14 0.37 0.86 0.96 0.3 3.12 2.66 0.42 2.62 3.94 4.92 2.25 2.05 2.73 1.35 0.94 2.05 0.67 0.59 0.59 0.3 0.96 0.85 0.76 0.39 0.3 0.57 2.97 2.12 2.52 1.25 1.22 1.2 0.69 0.64 1.73 1.76 2.27 2.19 4.64 1.73 2.78 2.33
"OG3823" "OG3823" "BACH2" 0.06 0.15 0.2 0.39 0.83 0.11 0.08 0.85 0.07 0.22 0.97 2.16 1.35 3.67 1.53 2.37 0.93 1.88 1 0.37 0.71 1.46 2.45 1.63 1.27 0.95 0.63 0.64 0.58 0.16 0.17 0.34 1.08 0.42 0.25 0.21 0.84 0.9 1.12 0.22 0.45 0.59 0.44
"OG3824" "OG3824" "RBM24" 0.08 0.11 0.19 0.56 0.82 0.82 0.18 0 0.06 0.56 0.71 0.01 0.02 0 0 0 0 0 0.02 0.03 0 0 0 0 0 0.07 0.05 NA NA 0.49 2.17 0.22 1.4 0.11 0.3 0.52 0.25 0.42 0.75 0.94 0.03 0.01 0.02
"OG3825" "OG3825" "CAP2" 0.65 0.21 0.3 0.54 0.17 0.8 0.17 5.09 0 3.32 2.13 0.28 0.13 0.01 0.03 0.01 0.01 0.03 0.06 0.1 0 0 0.04 0.05 0.06 0.53 0.31 0.32 0.49 2.64 1.38 1.66 6.73 0.21 0.34 0.4 0.48 0.66 0.21 1.17 0.04 0.05 0.09
"OG3826" "OG3826" "TREML2" 0.02 0.04 0.19 0.94 0.77 42.23 16.3 0.05 0.32 0.19 0.27 0.25 0.05 0.14 0.08 0.05 0.05 0.08 0.06 0.15 0.42 0.08 0.17 0.14 0.09 0 0 0.32 0.12 0.21 0.44 0.13 0.31 NA NA 0.11 0.22 0.12 0.03 0.2 0.21 0.19 0.26
"OG3827" "OG3827" "ZNF451" 3.76 3.14 1.81 1.55 1.62 2.81 2.73 2.77 1.06 4.9 3.57 4.62 4.13 6.27 2.71 2.12 1.98 2.07 2.06 1.7 2.12 1.83 1.42 1.55 0.3 1.45 1.06 3.97 3.99 3.46 2.65 2.03 2.59 1.59 1.68 2.36 1.98 2.88 3.69 4.21 2.38 1.76 2.24
"OG3828" "OG3828" "BAG2" 2.8 2.36 7.26 4.63 5.47 5.28 3.58 2.25 3.17 3.49 1.83 0.22 1.76 0.77 1.14 0.89 0.96 6.07 7.04 8.16 10.01 0.09 0.21 0.31 17.83 23.44 33.81 1.25 1.91 3.83 2.81 2.87 2.3 1.72 3.24 NA NA NA NA NA 1.05 0.61 1.39
"OG3829" "OG3829" "RAB23" 0.51 0.45 3.51 2.2 1.96 9.92 6.4 0.98 0.25 2.71 1.71 4.76 1.24 2.12 2.65 3.56 2.32 1.38 1.23 1.26 1.57 3.96 2.75 2.95 0.6 0.59 2.62 1.7 2.67 1.66 0.78 2.55 0.77 0.88 0.75 0.33 0.28 1.34 0.7 1.24 1.09 1 1.23
"OG383" "OG383" "HGF" 0.71 1.27 2.74 3.75 1.36 0.97 0.44 2.33 1.9 6.7 4.37 3.12 2.13 3.86 1.48 1.16 1.99 1.26 1.65 0.97 1.41 0.5 0.73 0.61 4.04 3.81 3.82 12.94 4.82 10.77 3.63 4.73 9.9 6.55 3.79 0.87 4.06 1.15 2.4 4.28 2.1 2.98 2.13
"OG3830" "OG3830" "TSPO2" 0.25 0.09 0 0.23 0.55 2.92 10.21 0.22 0 0.13 0 0.02 0.02 0.05 0 0.04 0.03 0.02 0 0.22 0 0.09 0 0.02 0 0 0 0.16 0.89 0 0 0.09 0.11 0.06 0.1 0.2 0.14 0.11 0.46 1.39 0.3 2.4 0.32
"OG3831" "OG3831" "FHL5" 0 0.08 0 0.05 0.04 2.3 0.8 0.08 0.06 0.08 0.05 0.08 0.29 0 0 0 0.01 0 0 0 0 0 0 0.06 0 0.11 0.26 0.33 0.04 0.45 0.07 0.04 0.1 0 0.09 0.04 0.03 0.09 0 0 0 0 0
"OG3832" "OG3832" "GPR63" 0.02 0.04 0.19 0.17 0.04 0.12 0.04 0 0.25 0.21 0.05 0.3 0.1 0.03 0.02 0.02 0.04 0.03 0.04 0.18 0.13 0 0.3 0 0.17 0.28 0 0.25 0.08 0.35 0.16 0.06 0.22 0.04 0.12 0.04 0.09 0.07 0.12 0.16 0.14 0.03 0.05
"OG3833" "OG3833" "KHDRBS2" 0 0.01 0 0 0 0 0.01 0.03 0 0.36 1.4 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 1.27 3.22 2.88 2.69 0.87 0.4 0.54 NA NA NA NA NA 0 0 0
"OG3834" "OG3834" "FBXL4" 3.02 2.39 2.79 2.96 2.48 3.39 5.58 5.35 5.09 4.21 2.27 3.99 5.34 5.31 5.96 5.65 5.39 4.16 5.48 4.16 5.53 6.67 4.08 5.29 1.18 1.68 1.44 7.84 4.95 3.81 4.08 4.5 2.99 1.46 1.11 1.29 2.4 3.27 5.06 2.61 2.46 2.42 3.13
"OG3836" "OG3836" "PRDM13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG3837" "OG3837" "E2F3" 0.75 0.27 1.14 1.05 0.78 0.94 0.38 0.55 0 1.01 0.81 1.45 2.31 1.45 2.91 1.95 1.67 1.48 0.96 0.62 2.69 1.66 2.67 1.4 1.02 0.88 1.27 1.21 3.18 0.72 0.64 0.17 2.91 0.74 0.83 0.61 1.25 0.8 0.77 2.06 3.12 4.2 3.82
"OG3839" "OG3839" "SIM1" 0 0.01 0 0 0 0 0 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0.02 0.07 0 0 0 0 0 0 0 0 0 0.01 0 0
"OG384" "OG384" "ZRANB1" 5.56 4.61 16.59 14.1 13.02 5.07 3.99 5.83 4.29 11.99 7.54 12.38 11.46 16.48 16.87 12.85 15.75 3.59 3.95 2.94 2.67 7.31 3.22 6.28 3.98 4.84 2.83 7.5 12.22 11.27 10.38 7.32 6.01 4.29 3.76 7.03 12.84 13 18.23 17.36 6.55 6.9 3.8
"OG3840" "OG3840" "ASCC3" 2.33 3.32 2.29 2.72 2.37 2.29 1.67 5.77 3.22 2.31 2.04 2.99 3.29 3.83 2.96 2.84 3.24 1.62 1.88 1.33 2.03 1.93 1.38 1.36 2.11 2.24 3.48 4.56 6.28 1.79 1.45 1.23 3.59 1.6 2.16 1.2 2.14 2.25 3.12 3.49 4.52 3.97 3.3
"OG3842" "OG3842" "BVES" 0.11 0.05 0 0.05 0 0.07 0.02 0.09 NA 0.05 0 0 0 0 0 0.01 0 0 0 0.09 0 0 0 0 0.36 0 0.62 0.01 0.02 0.05 0.03 0.06 0.03 1 0.65 0.11 0.1 0.03 0.06 0.16 NA NA NA
"OG3843" "OG3843" "COL9A1" 0.2 0.11 0 0 0.04 0.12 0.12 0 0.19 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17 0.19 0.17 0.03 0.01 0 0 0 0 0.27 0.02 0.02 0.09 0.02 0 0.16 0 0 0
"OG3844" "OG3844" "MED23" 2.92 2.36 4.06 4.15 3.5 2.66 2.19 5.08 2.77 3.86 3.13 3.59 3.82 3.48 3.89 3.07 2.2 3.74 3.83 4.03 4.8 3.57 3.76 4.06 4.64 5.1 7.08 5.08 11.86 3.01 2.9 1.84 2.86 3.89 4.29 2.67 4.07 6.43 5.94 8.3 4.44 5.89 5.6
"OG3845" "OG3845" "WASF1" 1.03 0.95 0.78 0.35 0.37 1.44 1.35 0.12 0.28 1.1 1.62 0.69 0.54 0.85 0.55 0.35 0.34 0.22 0.16 0.49 0.66 0.67 1.1 0.66 0.16 0.08 0.27 0.09 0.44 1.97 1.28 1.03 1.31 0.38 0.23 0.83 0.29 1.44 0.75 0.9 1.96 1.75 3.65
"OG3846" "OG3846" "GPLD1" 7.63 8.98 38.21 47.98 22.77 5.29 4.01 112.46 15.23 5.8 12.57 139.7 88.68 121.88 99.99 105.3 74.63 111.49 89.24 190.7 137.11 146.83 68.68 93.75 14.25 7.73 21.95 82.3 36.91 3.6 2.2 12 1.94 5.59 0.82 45.23 52.65 55.77 54.31 60.89 90.32 69.71 80.5
"OG3847" "OG3847" "ALDH5A1" 21.02 16.84 23.36 35.13 19.11 19.39 8.85 39.44 9.06 8.09 7.85 8.8 9.88 11.85 11.4 12.62 8.24 3.8 3.99 3.65 4.02 12.62 8.96 10.84 4.37 5.13 11.41 83.04 20.29 13.62 9.19 18.29 7.13 8.55 4.89 22.04 14.76 20.51 16.97 14.44 11.66 15.44 16.83
"OG3848" "OG3848" "CRYBG1" 1.78 1.5 8.75 10.4 6.12 4.58 2.26 4.35 2.89 2.49 3.11 8.02 3.91 3.13 4.14 3.31 1.96 1.65 1.79 1.68 1.99 2.98 3.01 2.86 1.66 1.58 3.06 7.57 10.36 5.37 3.43 3.1 5.66 6.09 2.72 1.66 2.36 6.7 3.31 8.99 11.67 5.59 9.56
"OG385" "OG385" "NCDN" 2.95 1.45 1.52 2.42 5.04 3.97 3.25 3.88 7.99 1.94 4.4 2.86 7.9 3.43 5.78 4.63 1.39 2.2 2.17 3.52 2.8 5.81 7.71 4.89 14.1 11.94 6.93 7.16 3.94 3.18 0.79 4.41 4.03 1.57 1.92 9.98 7.97 6.01 10.76 3.53 2.54 2.17 3.66
"OG3850" "OG3850" "ACOT13" 40.54 50.37 52.1 32.9 23.47 143.99 138.94 216.95 22.73 57.16 49.84 29.33 36.54 51.07 30.65 43.29 36.59 46.08 57.98 62.19 67.57 61.76 70.45 81.44 9.92 7.93 40.91 NA 21.06 29.83 26.35 22.61 9.87 109.35 114.91 64.38 56.1 70.61 79.89 82.14 17.21 9.72 8.51
"OG3851" "OG3851" "SMAP1" 3.87 2.7 7.39 7.64 12.19 10.83 9.11 3.55 7.06 5.85 4.27 14.63 15.59 17.31 13.35 10.73 10.46 7.93 10.38 14.92 14.65 13.27 11.2 10.96 6.14 4.47 7.01 5.45 10.4 4.92 4.87 3.8 7.74 9.39 13.88 7.79 8.42 9.25 8.35 9.94 17.78 12.89 16.04
"OG3852" "OG3852" "C6orf62" 17.61 19.46 61.14 36.78 33.93 76.54 75.89 50.88 22.71 28.92 21.92 38.33 37.29 68.91 38.7 28.92 23.65 25.96 29.02 27.16 29.71 41.98 26.73 26.29 20.77 27.01 33.38 NA 81.7 23.86 21.7 16.06 28.92 22.95 13.14 14.43 21.91 40.02 40.6 40.76 38.23 25.61 34.53
"OG3853" "OG3853" "B3GAT2" 0 0.04 0.05 0.12 0.03 0.3 0.34 0 0 0.42 0.39 0.08 0.1 0.15 0.22 0.19 0.15 0.03 0 0.02 0 0.14 0 0.18 0 0 0 0 0 1.09 1.47 0.53 0.26 0.95 0.82 0.39 0.77 1.53 1.41 2.1 0.07 0.02 0.02
"OG3854" "OG3854" "GMNN" 5.09 4.45 3.71 2.3 1.63 3.34 4.27 4.59 11.67 4.64 5.24 5.66 4.29 5.26 4.89 4.41 3.37 3.22 3.12 3.2 3.9 5.98 5.17 2.87 0.17 0.13 1.44 2.65 18.24 4.86 5.48 4.01 7.44 5.95 5.42 0.67 0.84 2.87 2.12 3.04 0.29 0.68 0.29
"OG3855" "OG3855" "EYA4" 0 0.01 0.14 0.13 0.16 0 0.01 7.55 3.29 0.01 0 0.03 0.18 0.12 0.02 0.03 0.04 0 0 0 0 0 0 0 0 0 0 0 0.04 0.42 0.17 0.14 0 0.29 0.03 0 0 0 0 0 0 0 0
"OG3856" "OG3856" "SOBP" 1.63 0.33 0.2 0.23 0.33 0.37 0.1 0.09 0.07 0.38 0.54 0 0 0.03 0.02 0.02 0.01 0 0.01 0 0 0.01 0 0 0.25 0.44 0.1 0.12 0.07 0.45 0.29 0.49 0.74 0.27 0.42 0.46 7.82 0.79 1.12 1.46 0 0.07 0.02
"OG3858" "OG3858" "SNX3" 90.48 42.79 53.09 42.42 33.77 53.29 34.67 32.1 30.96 75.67 73.35 47.91 44.63 54.75 38.31 37.42 37.88 33.17 35.92 42.97 66.1 54.2 57.66 39.09 13.9 15.32 27.62 34.71 75.73 55.47 53.25 137.74 62.24 28.91 45.68 25.79 33.35 39.09 28.78 41.55 NA NA NA
"OG386" "OG386" "ADGRA2" 2.76 1.05 0.1 0.24 0.41 9.81 7.13 8.72 3.06 6.41 4.16 1.42 2.63 2.24 0.84 1.11 0.6 0.56 0.67 0.58 0.75 0.83 1.02 1.05 13.54 10.75 4 2.44 5.57 4.83 2.76 8.03 8.08 2.01 1.32 4.39 2.34 1.74 1.03 2.22 0.11 0.78 0.54
"OG3860" "OG3860" "HBS1L" 18.84 8.18 15.2 11.31 10.1 16.83 15.67 7.85 NA 4.31 3.67 23.85 18.56 25.23 24.91 23.22 21 8.93 10.17 9.98 10.05 13.32 6.2 8.18 11.25 11.26 17.61 14.25 21.98 4.13 4.81 3.76 3.52 8.27 7.37 8.82 21.78 30.32 23.43 30.73 10.31 10.85 11.77
"OG3862" "OG3862" "PEX7" 3.09 2.33 4.1 3.44 3.56 8.04 9.09 9.13 12.02 4.73 2.45 29.02 23.56 35.2 19.88 25.82 24.93 25.3 24.26 16.37 21.46 13.76 7.18 8.76 30.29 27.02 38.98 9.26 14.67 3.71 3.84 5.81 7.32 3.99 6.25 5.87 2.21 4.66 3.51 2.12 8.46 8.47 9.31
"OG3863" "OG3863" "ZBTB24" 0.86 0.33 3.06 2.61 2.7 2.87 1.88 4.53 0.45 3.45 2.59 2.85 3.4 3.24 3.23 3.87 3.45 1.1 0.93 0.79 1.04 2.62 1.87 2.45 1.47 1.76 2.64 2.66 1.84 1.48 1.61 2.11 3.07 1.17 0.76 0.77 0.54 1.23 1.02 1.49 1.94 1.17 2.22
"OG3864" "OG3864" "FIG4" 1.67 1.35 5.92 2.08 5.03 8.66 7.58 1.93 4.44 3.33 2.54 4.08 4.38 4.13 4.69 5.53 3.52 2.07 1.49 1.65 2.09 2.32 1.85 1.62 0.89 0.89 1.1 3.56 7.26 2.61 2.26 1.85 2.42 2.06 1.15 2.38 2.29 3.42 4.06 6.01 4.8 5.91 6
"OG3867" "OG3867" "SLC16A10" 3.16 1.82 1.21 0.99 1.99 0.5 0.44 94.89 11.34 1.71 2.32 36.09 14.58 24.95 16.78 15.07 10.56 4.34 6.5 6.41 5.82 7.69 6.15 5.65 20.22 37.23 20.6 16.49 10.85 3.49 3.11 4.26 1.17 1.44 0.64 2.58 4.61 7.38 8.86 6.28 7.03 12.42 4.09
"OG3868" "OG3868" "HECA" 1.96 1.58 1.73 2.71 6.35 0.57 0.44 2.92 8.97 5.04 2.35 7.5 7.06 8.2 7.21 5.52 6.4 2.12 2.28 2.02 1.89 3.68 2.35 4.19 1.48 2.46 1.54 5.98 7.12 3.51 4.05 2.86 3.96 3.26 4.15 3.63 4.01 2.45 2.46 2.65 6.75 5.32 7.64
"OG3869" "OG3869" "ADGRG6" 5.3 7.85 0.94 2.52 0.9 9.18 2.95 0.51 2.94 10.15 8.06 0.2 0.31 0.22 0.15 0.14 0.14 0.04 0.09 0.1 0.06 0.11 0.09 0.07 0.21 0.31 0.38 7.83 0.61 9.92 11.2 7.85 4.83 6.25 3.81 3.22 6.69 9.38 10.72 9.58 0.41 0.4 0.22
"OG387" "OG387" "ZFP64" 3.62 1.62 2.36 1.89 4.03 4.36 2.7 3.41 8.83 1.97 2.07 5.37 5.8 2.83 4.61 5.55 3.69 3.84 4.88 6.4 8.64 5.39 7.82 6.7 0.69 0.66 0.98 1.99 2.12 1.61 1.11 2.42 6.57 0.61 0.28 5.52 4.12 3.24 2.08 3.11 1.13 1.82 2.6
"OG3870" "OG3870" "PHACTR2" 1.57 0.87 1.02 1.5 0.81 1.98 0.59 6.56 0.88 1.99 1.6 1.03 1.61 1.42 0.49 0.97 0.6 0.89 1.55 0.93 1.2 0.23 0.26 0.26 1.03 1.55 1.7 2.55 4.67 1.94 1.1 2.02 1.68 1.59 1.12 0.55 2.42 3.02 2.94 3.24 0.2 0.39 0.72
"OG3871" "OG3871" "EPM2A" 2.19 1.22 2.45 2.16 1.67 3.06 1.84 0.92 1.83 NA NA 1.62 1.08 1.63 2.03 1.73 1.61 0.69 0.55 0.36 0.45 1.69 0.76 1 0.85 0.73 0.64 2.29 NA 0.62 0.81 1.91 2.49 0.73 0.39 3.03 2.06 0.7 1.51 1.9 0.44 0.54 0.48
"OG3873" "OG3873" "SLC39A7" 9.45 4.85 26.18 34.65 44.59 45.22 44.07 32.18 42.05 18.99 23.75 34.66 55.29 39.89 39.69 53.69 21.24 39.46 39.12 56.98 46.63 71.57 37.73 62.59 43.73 33.84 20.22 48 49.37 16.74 11.73 31.5 95.74 28.46 31.67 46.34 28.29 21.69 24.33 31.79 50.38 67.13 50.06
"OG3874" "OG3874" "CCR6" 0.09 0.13 0.32 0.15 0.3 0 0 0.08 0.24 8.73 7.33 0 0.06 0.06 0.06 0.03 0.01 0 0 0 0 0 0.08 0.05 0.22 0.39 0.25 0.62 0.07 3.52 4.03 4.06 4.08 0.34 0 0.36 0.66 1.01 0.92 1.02 0.07 0.06 0.03
"OG3876" "OG3876" "SLC22A2" 0.09 0.13 0.06 0.03 0.1 0.06 0.07 1.23 0.01 0.08 0.12 0 0 0.01 0 0 0 5.95 6.87 4.51 5.25 0.08 0.55 0.79 23.21 15.51 17.45 0.04 1.59 0.73 0.69 6.13 0.06 0 0.07 0.17 0.24 0.08 0.04 0.05 0 0 0
"OG3877" "OG3877" "PHF1" 2.73 2.07 7.29 16.53 25.13 12.53 8.45 6.33 7.46 11.82 15.08 8.99 6.23 6.76 7.92 7.1 4.87 6.63 6.81 14.4 9.64 6.07 9.69 9.91 13.21 15.35 4.25 8.14 5.03 8.41 9.39 12.2 16.17 8.51 10.15 11.81 10.21 11.88 10.43 8.13 13.66 12.13 13.66
"OG3879" "OG3879" "PACRG" 1.22 1.5 0 0.07 0 0.64 0.52 0 NA 1.42 1.5 0.06 0.28 0.2 0.3 0.03 0.03 0 0 0 0 0.23 0.07 0.09 0.12 0.1 0.12 0 0.07 NA NA NA NA 0.09 0 0.17 0.09 0.07 0 0 NA NA NA
"OG388" "OG388" "MNAT1" 4.54 4.04 7.11 4.82 4.71 5.2 5.84 1.96 4.68 3.58 2.81 1.58 1.39 1.5 2.44 2.44 2.02 1.52 2.33 1.42 1.51 1.55 0.84 1.34 1.35 1.72 3.47 6.3 3.96 4.44 3.63 3.76 5.32 2.13 1.68 1.59 2.01 5.6 9.8 8.82 4.32 4.06 4.24
"OG3883" "OG3883" "MDFI" 0.18 0.11 0.23 0.26 0.4 0.18 0.05 0 0 1.11 0.77 0.78 0.76 0.51 0.29 0.41 0.18 0.29 0.69 0.63 0.53 0.37 0.72 0.47 0.06 0.02 0.2 0.17 1.08 0.28 0.2 0.06 0.1 0.11 0.17 0 0.13 0 0.08 0 0.1 0.17 0.18
"OG3884" "OG3884" "TFEB" 5.49 3.84 1.66 2.74 4.14 17.93 13.7 3.55 2.49 4.26 5.37 6.7 6.03 6.24 4.59 5.06 2.78 3.44 3.8 5.3 3.73 6.1 4.79 5.88 5.94 4.53 2.43 6.33 4.82 4.05 5.24 5.38 7.72 3.54 3.65 11.28 4.24 5.16 4.22 4.69 3.03 2.99 4.03
"OG3886" "OG3886" "CCND3" 7.16 4.83 3 5.89 10.99 8.56 7.01 1.54 3.62 8.49 7.1 28.62 23.6 21.91 16.92 17.58 9.68 10.55 8.63 18.45 12.72 14.9 27.88 25.15 7.6 6.94 3.76 13.07 11.97 6.34 8.99 10.59 19.82 4.38 6.78 4.55 9.22 4.42 3.6 5.58 9.49 10.82 11.12
"OG3887" "OG3887" "BYSL" 12.56 2.89 2.98 4.09 8.33 5.88 6.9 4.29 3.9 4.46 3.05 3.67 9.11 6.01 6.19 4.99 2.39 2.22 2.42 1.79 1.5 5.38 2.93 3.92 4.09 5.48 2.11 8.85 4.96 1.38 1.47 6.06 12.85 3.11 9.19 3.94 2.91 2.02 3.7 4.77 5.84 5.95 5.84
"OG389" "OG389" "SAMD4A" 26.62 11.46 2.34 5.5 6.07 11.47 5.34 1.85 2.53 3.86 3.79 0.79 1.68 0.61 0.39 0.5 0.54 2.73 1.5 2.74 3.23 0.99 3.21 1.69 1.71 5.22 3.47 1.68 8.03 4.26 4.06 10.2 8.21 1.59 2.77 3.41 4.03 3.19 2.18 3.26 2.75 3.12 5.57
"OG3891" "OG3891" "PRPH2" 0.07 0.02 0 0 0.07 0.48 0.09 0.02 0 0.01 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0.02 0 0.02 0 0 NA NA NA NA NA NA NA NA
"OG3893" "OG3893" "PPP2R5D" 7.04 6.89 7.72 11.16 8.88 10.87 8.65 7.31 4.82 9.73 10.03 11.88 11.33 13.16 12.79 11.97 8.26 3.74 3.5 6.06 6.63 11.49 10.95 8.27 20.43 23.4 19.26 8.11 16.07 8.43 8.91 10.66 8.97 7.14 4.06 9.57 9.2 11 9.91 11.65 12.17 13.76 14.9
"OG3894" "OG3894" "MRPL2" 79.19 53.64 13.96 16.88 37.54 26.86 33.73 21.8 46.73 39.84 55.02 63.37 60.62 47.87 31.02 43.42 32.78 41.07 40.07 70.08 60.8 48.66 33.22 40.04 23.89 26.95 14.15 NA 26.03 25.48 34 58.78 92.83 42.57 58.23 80.14 41.22 31.01 29.81 22.49 25.92 24.57 28.65
"OG3895" "OG3895" "PTK7" 0.96 0.45 0.15 0.15 0.72 7.79 5.92 1.89 0.44 1.75 0.97 0.18 0.18 0.29 0.21 0.19 0.47 0.04 0.07 0.1 0.07 0.07 0.13 0.11 0.9 0.96 0.35 2.66 0.7 0.95 0.64 1.09 0.73 0.71 0.51 1.12 1.28 2.13 1.41 2.79 0.06 0.3 0.21
