"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG312" "OG312" "ELOVL5" 2446.45 2654.91 2733.63 2732.7 2724.94 2972.67 2973.69 699.09 2919.49 2981.02 3008.45 1720.81 2298.49 1852.9 2735.79 2742.16 2747.37 2769.15 2605.12 2613.08 2577.41 2766.85 2142.09 2774.39 4141 4141 3997.31 3316.84 820.13 3050 3050 3050 3050 2970 2970 1042.22 1026.95 999.64 1004.13 1005.08 1050 1059.77 1066.35
"OG3122" "OG3122" "ZKSCAN1" 7154.05 8572.33 1655.63 1654.7 1646.94 1953.82 1949.8 2268.09 1256.49 4302 4302 7376.92 7378.57 7563.34 6642.05 7664.88 7114.42 6203.15 6690.82 6066.75 6388.71 8154.98 8028.61 8188.78 1941 1941 1797.31 2273.84 2029.13 5499 5499 5499 5499 3736.43 3785.63 3350.11 4076.66 4375.36 4401.03 4372.82 3083 3092.77 3099.35
"OG3123" "OG3123" "EIF3B" 2772.67 2789.32 3594.63 3593.7 3585.94 2660.12 2829.14 3606.09 4695.49 2685 2685 2966 2966 2966 2919.79 2927.22 2933.95 2953.15 2958.63 2952.3 2957.41 2950.85 2962.79 2959.13 6566 6566 6422.31 3367.84 3018.13 3005 3005 3005 3005 3199 3199 4297.06 3835.65 3298.74 3285.53 3261.65 2865 2874.77 2881.35
"OG3125" "OG3125" "NUDT1" 685.98 692.19 649.64 648.7 640.94 607.96 627.63 1529.09 NA 670.9 654.14 633.76 937.58 729.08 841.81 899.97 917.11 881.64 933.91 938.3 943.41 931.6 950.45 943.58 987 987 843.31 360.96 409.61 684 684 684 684 471 471 1007.57 816.12 1108.44 1215.04 1258.38 808 817.77 824.35
"OG3126" "OG3126" "PTPRZ1" 593 549 8062.63 8061.7 8053.94 3557.37 2504.92 6637.09 8016.49 6951 7590 8068 8068 8068 8021.79 8029.22 8035.95 8055.15 8060.63 8054.3 8059.41 8052.85 8064.79 8061.13 10162 10162 10018.31 8771.84 6709.13 8157 8157 8157 8157 8354 8354 9163 9163 9121.21 9126.27 9124.34 7800 7809.77 7816.35
"OG3127" "OG3127" "TAF6" 2183.92 1968.73 2242.63 2241.7 2233.94 2564.18 2649.34 2118.68 2066.49 2509 2509 1957.38 1928.9 1954.87 1906.68 2047.37 2072.42 2145.74 2087.84 2146.24 2207.52 2040.79 2242.56 2175.02 4596 4596 4452.31 6281.84 1933.13 2761 2761 2761 2761 2321 2321 2494.56 2562.43 2708.21 2701.63 2566.53 2039 2048.77 2055.35
"OG3129" "OG3129" "HYAL4" 2407 2407 1409.63 1408.7 1400.94 1558 1558 1220.59 1286.49 2116 2116 3269 3269 3269 3222.79 3230.22 3236.95 3256.15 3261.63 3255.3 3260.41 3253.85 3265.79 3262.13 1446 1446 1302.31 1876.84 1332.63 1555 1555 1555 1555 1522 1522 2772 2772 2730.21 2735.27 2733.34 4098 3664.77 3671.35
"OG313" "OG313" "ALOX5" 1083.12 2131.76 2587.63 2586.7 2578.94 1989 1989 2143.09 2439.49 2513 2513 2769 956 659 1090.23 2432.46 2281.23 943.15 1755.64 3562.3 1754.41 1388.31 2883 1856.4 3440 3440 3296.31 2157.84 1958.13 1998 1998 1998 1998 2338 2338 2562 2562 2520.21 2525.27 2523.34 2242 2267.1 2304.35
"OG3132" "OG3132" "TFR2" 2538.72 2481.5 2851.63 2850.7 2842.94 2883.17 2877.55 4397.09 2278.49 2745 2745 2926 2926 2926 2879.79 2887.22 2893.95 2913.15 2918.63 2912.3 2917.41 2910.85 2922.79 2919.13 2469 2469 2325.31 NA 2331.07 2888 2888 2888 2888 2406 2406 2311.33 2314.61 2274.26 2275.01 2276.49 2948.14 2959.45 2964.92
"OG3133" "OG3133" "FSCN3" 725 2238 1520.13 1734.7 1726.94 1762 1762 925.1 1337.49 1883 1883 1902 1902 1152.5 1106.31 1113.74 1120.46 1139.67 1145.15 1138.84 1143.94 1137.36 1149.31 1145.66 1515 1515 1371.31 1361.84 2392.13 1889 1889 1889 1889 1866 1866 2923 2923 2881.21 2886.27 2884.34 1743 1752.77 1759.35
"OG3135" "OG3135" "PAX4" 1497.17 1497.17 965.63 964.7 956.94 1517 1517 483.09 464.81 1141 1141 1117.17 1117.17 1117.17 1070.96 1078.39 1085.11 1104.32 1109.8 1103.47 1108.58 1102.01 1113.96 1110.29 552 552 408.49 1120.84 925.13 1088 1088 1088 1088 1056 1056 1199.67 1199.67 1157.88 1162.94 1161.01 1047 1056.77 1063.35
"OG3136" "OG3136" "PCOLCE" 1368.82 1422.61 1512.63 1511.7 1503.94 1437 1437 1127.09 2071.49 1618 1618 1425.66 1560.52 1491.07 1590.73 1496.42 1515 1592.64 1597.4 1545.19 1508.74 1658.82 1612.48 1619.13 5312 5312 5168.31 4120.84 NA 1618 1618 1618 1618 1847 1847 1603 1589.92 1561.21 1566.27 1562.75 1475.91 1485.16 1488.35
"OG3137" "OG3137" "FBXO24" 1631.27 1908.68 1823.63 1822.7 1814.94 2166 1898 1610.09 1477.49 2078.45 2108.36 2161 1915.58 1968.9 1602.79 2122.22 2128.95 2025.82 2031.3 2024.97 2030.08 2290.85 2052.56 2299.13 1743 1743 1599.31 1610.84 1678.13 2270 2270 2270 2270 1241 1241 1561.36 1532.23 2164.69 2017.01 2047.6 2041 2050.77 2057.35
"OG3138" "OG3138" "PPP1R17" 1135 1135 635.64 634.7 626.94 1798 1721.5 4074.09 3348.49 1800 1800 1738 1738 1738 1691.79 1699.22 1705.95 1725.15 1730.63 1724.3 1729.41 1722.85 1734.79 1731.13 665 665 521.35 2178.84 1638.13 1966 1966 1966 1966 1774 1774 2689 2689 2647.21 2652.27 2650.34 1680 1689.77 1696.35
"OG3139" "OG3139" "RBM28" 2723.06 4393.5 2524.8 2641.11 2494.54 2578.12 2524.67 3067.09 2117.49 2448.74 2465 4004.53 3777.17 3654.69 3398.2 3174.05 3912.01 3269.76 3505.43 4137.74 3778.02 3607.56 4464.79 3935.44 5078 5078 4934.31 2307.84 6520.13 2814 2814 2814 2814 2398 2398 2293.41 2085.77 2349.21 2354.27 2323.91 3215.32 3222 3222.35
"OG3140" "OG3140" "USP42" 4733.75 4878.21 3974.63 3973.7 3965.94 4903.08 5011 7371.09 4551.49 3651.38 3658.6 3663.13 4360.3 4675.96 4259.16 4549.17 3811.96 4716.07 4818.09 5137.3 4826.71 4983.77 5147.79 4732.84 5295 5295 5151.31 8740.84 1519.13 5119 5119 5119 5119 3780.89 3801 1425 1425 1383.21 1388.27 1386.34 4995 5004.77 5011.35
"OG3141" "OG3141" "IMPDH1" 2382.79 2184.72 2490.63 2489.7 2481.94 2321.56 2354.87 2003.49 2232.49 2768.97 2763 2355.07 1439.36 2159.37 2140.91 2405.68 2460.91 2424.15 2429.63 2175.56 2428.41 2445.35 2074.21 1757.48 6307 6307 6163.31 2439.84 2655.13 2872 2872 2872 2872 1776 1776 1573.67 1592.14 1643.6 1591.39 1658.14 2384 2393.77 2400.35
"OG3142" "OG3142" "AGFG2" 2404.35 2501.33 1510.63 1509.7 1501.94 2010.54 2017.29 3215.44 5787.49 4809.66 4813 2245.51 2293.25 2717.66 2617.06 2617.64 2762.08 2699.04 2605.2 2617.73 2557.51 2748.54 2457.08 2512.78 1338 1338 1194.31 4089.84 2866.13 4797 4797 4797 4797 4547 4547 2016.31 2763.69 3021.21 3026.27 3024.34 2450.93 2307.09 2317.32
"OG3143" "OG3143" "LSM5" 694.65 672.83 998.63 997.7 989.94 276 276 65.18 977.66 1366 1366 472.44 416.86 494 441.78 457.98 462.09 485.82 486.65 484.58 485.44 478.87 396.66 399.73 307.1 316.35 516.81 1235.84 154.41 1367 1367 1367 1367 2219 2219 249 249 207.62 212.63 210.76 485.02 494.78 501.36
"OG3144" "OG3144" "SERPINE1" 3190 3176.83 2914.63 2913.7 2905.94 2727 2549.72 2902.09 2660.49 2192 2192 3024 2697 3024 2977.79 2902.36 2991.95 3011.15 3016.63 3010.3 3015.41 3008.85 3020.79 3017.13 3368 3368 3224.31 3139.84 2532.13 3001 3001 3001 3001 3379 3379 3347 3347 3305.21 3310.27 3308.34 3009 3018.77 3025.35
"OG3145" "OG3145" "AP1S1" 1015.77 1179.54 1678.63 1677.7 1669.94 1291 1286.8 598.1 2166.54 1187 1187 906.43 943.95 911.74 1277.22 1285.82 1302.84 1018.2 978.13 901.28 1161.38 1058.33 1342.87 1050.33 5274 5274 5130.31 1715.84 856.13 1271 1271 1271 1271 1224 1224 1099.41 1406.41 897.58 1084.7 976.58 1290 1299.77 1306.35
"OG3147" "OG3147" "PLOD3" 1887.06 1772.2 2851.63 2850.7 2842.94 2531.19 2529.53 2298.09 2033.49 2520 2519.39 1823.54 1882.31 1661.19 2500.71 2407.77 2270.63 2590.61 2478.94 2761.72 2029.8 2244.05 1770.03 2665.54 5520 5520 5376.31 2818.84 1618.13 2976 2976 2976 2976 2650 2650 3171 3171 3129.21 3134.27 3132.34 2696 2705.77 2712.35
"OG3149" "OG3149" "ZNHIT1" 1209.45 1210.66 667.64 666.7 658.94 988 988 224.27 4124.37 1183 1183 689.45 727.74 745.93 708.05 697.08 697.69 828.78 835.28 858.72 862.17 694.49 719.12 732.43 466 466 322.88 826.84 335.32 1187 1187 1187 1187 NA NA 983.27 841.98 1389.08 1187.84 1272.65 846.92 857.99 860.22
"OG3150" "OG3150" "CLDN15" 1196.35 1382.74 1333.63 1332.7 1324.94 1240.78 1232.85 422.65 310.53 1272 1272 1850 1478.25 1850 1803.79 1811.22 1817.95 1209.04 1842.63 1836.3 1796.8 1442.52 1846.79 1843.13 555 555 411.48 572.91 556.22 1382 1382 1382 1382 606 606 1580.87 1809.04 4710.21 4536.95 4447.23 1957 1966.77 1973.35
"OG3151" "OG3151" "NOBOX" 1927 1927 2222.63 2221.7 2213.94 2064 2064 1594.09 1547.49 2076 2076 1350.33 1350.33 1350.33 1304.13 1311.56 887.95 1337.49 1342.97 1336.64 1341.74 1335.18 1889.79 1343.46 2856.5 2856.5 2712.81 1475.84 1799.13 2076 2076 2076 2076 1083 1083 1956 1956 1914.21 1919.27 1917.34 1521 1530.77 1537.35
"OG3152" "OG3152" "GLCCI1" 2904.54 3161.33 1148.63 1147.7 1139.94 3167.17 3693.97 4054.09 4681.39 3719 3719 2486.22 2607.04 2003.72 2901.52 4493.73 4011.4 4814.56 1357.51 5607.46 2940.35 5842.82 2206.06 3385.12 375 375 233.22 4333.84 1460.13 4739 4739 4739 4739 3757 3757 3674.25 3655.29 3721.21 3566.64 3602.97 2428.03 2429.18 2437.42
"OG3153" "OG3153" "MYL10" 1009 1009 473.66 472.72 464.95 645 645 241.47 563.57 681 681 822 822 822 775.79 783.22 789.95 809.15 814.63 808.31 813.41 806.85 818.79 815.13 5437 5437 5293.31 891.84 470.38 681 681 681 681 819 819 681 681 656.23 661.28 659.36 387.04 396.8 403.38
"OG3154" "OG3154" "PHF14" 3271.12 2092.11 3012.63 3011.7 3003.94 3278.33 2992.1 3767.09 3775.49 2663.3 2664 3279.89 3002.78 2996.15 2668.61 2920.41 3227.52 3048.1 2859.41 3397.29 3084.86 3176.59 3187.82 3310.87 2836.18 2836.84 2688.31 3127.84 2809.13 8358 8358 8358 8358 3539 3539 2940.87 2942.22 3471.33 5012.02 3706.39 3132.19 3176.62 3174.34
"OG3155" "OG3155" "NRF1" 2847.66 2772.52 1800.63 1799.7 1791.94 1515 1515 6807.09 3815.49 3270 3270 2304.64 2068.53 1878.91 2430.05 2317.74 2391.32 2165.26 2178.51 1657.35 2094.35 2924.82 1997.37 1910.78 5039 5039 4895.31 1109.84 1506.13 3524 3524 3524 3524 1760 1760 2285.14 2002.36 2173.32 2214.78 2017.56 2965.22 2906.93 2820.78
"OG3158" "OG3158" "CEP41" 1954.81 2920.71 1170.63 1169.7 1161.94 2505.85 3379.89 809.09 4651.49 3562 3562 1427.27 2727.13 2790.03 3110.4 2574.49 2566.16 3434.15 1494.1 3433.3 2090.14 2361.76 997.62 2291.93 2790 2790 2646.31 995.84 4266.13 3545 3545 3545 3545 3584 3584 997.64 1325.55 3439.84 3479.7 3674.34 3400 3409.77 3416.35
"OG3159" "OG3159" "ZNF862" 4964.14 5879.7 3470.63 3469.7 3461.94 3531 3531 3762.97 6348.49 3744 3744 NA NA NA NA NA NA NA NA NA NA NA NA NA 7039 7039 6895.31 965.84 3611.13 6610 6610 6610 6610 8838 8838 3555.96 3498 3511.85 3471.32 3459.34 3252 3261.77 3268.35
"OG3160" "OG3160" "SFRP4" 2957 2048.25 1608.63 1607.7 1599.94 1526 2246.5 2314.09 1588.49 2976 2976 1756 1756 1756 1709.79 1717.22 1723.95 1743.15 1748.63 1742.3 1747.41 1740.85 1752.79 1749.13 1489 1489 1345.31 3406.84 1891.13 1714 1714 1714 1714 2157 2157 1107 1107 1065.21 1070.27 1065.23 2792.5 2802.27 2808.85
"OG3162" "OG3162" "MEOX2" 2500 2500 2259.63 2258.7 2250.94 2194.5 2028 2449.09 2136.49 2361.88 2362 4610 4610 4610 4563.79 4571.22 4577.95 4597.15 4602.63 4596.3 4601.41 4594.85 4606.79 4603.13 3112 3112 2968.31 2621.84 781.13 2356 2356 2356 2356 2662 2662 1904 1904 1862.21 1867.27 1865.34 2354 2363.77 2370.35
"OG3163" "OG3163" "ANKMY2" 2342.91 2555 2506.63 2505.7 2497.94 2503 2503 2324.09 2533.49 2524 2524 2446 2446 2446 2399.79 2407.22 2413.95 2433.15 2438.63 2432.3 2437.41 2430.85 2442.79 2439.13 1324.29 1339.91 1189.25 1193.84 1734.13 2549 2549 2549 2549 2551 2551 1185.85 1353.19 1491.21 1496.27 1494.34 2546 2541.41 2562.35
"OG3165" "OG3165" "POU6F2" 1687.04 1824.73 2359.63 2358.7 2350.94 885 1380 2656.09 1427.49 2063 2063 1785 1785 1785 1738.79 1746.22 1752.95 1772.15 1777.63 1771.31 1776.41 1769.85 5970.79 5967.13 6712 6712 6568.31 5799.84 6744.13 1545 1545 1545 1545 2892 2892 1984.5 1902 1942.71 1947.77 1945.84 972.02 981.78 988.36
"OG3166" "OG3166" "TSPAN13" 1531.97 2093 1734.63 1733.7 1725.94 1637.95 1628.08 1904.09 640.51 1900 1900 1548.67 1839.09 1605.01 1885.79 1893.22 1899.95 1919.15 1924.63 1568.05 1244.33 1530.55 1928.79 1384.62 2438 2438 2294.31 2349.84 585.19 1900 1900 1900 1900 2301 2301 1324.16 1143.56 2458.21 2463.27 2053.52 1887 1896.77 1903.35
"OG3167" "OG3167" "RARRES2" 747.67 749.09 877.63 876.7 868.94 554 554 247.13 679.49 740 740 708 708 708 661.8 669.22 675.95 695.16 700.64 694.31 699.42 692.85 704.79 701.13 2271 2271 2127.31 360.96 2578.13 740 740 740 740 682.78 673.59 1195 1195 1153.21 1158.27 1156.34 624.01 633.77 640.35
"OG3168" "OG3168" "AGR2" 753.62 1055.12 795.63 794.7 786.94 1701 1701 2741.09 376.43 1678 1678 845.5 845.5 845.5 799.29 806.72 751.95 832.65 776.63 831.81 836.91 830.35 842.29 838.63 759 759 615.31 784.84 1198.13 1678 1678 1678 1678 1697 1697 535 535 493.31 498.34 496.44 1081 1090.77 1097.35
"OG317" "OG317" "MAP4K5" 1908.66 4394.87 3246.63 3245.7 3237.94 4613.06 4687.12 2291.09 2685.49 3445.43 3308.41 4392.14 4273.12 4086.52 4339.79 4234.58 4224.88 4250.65 4483.71 3811.77 4241.41 4081.99 4294.53 4466.06 3792 3792 3648.31 3011.84 2225.13 4385 4385 4385 4385 4463 4463 2992 2992 2950.21 2948.5 2953.34 3242 3251.77 3258.35
"OG3173" "OG3173" "GLI3" 8208 7075.93 4847.63 4846.7 4838.94 4982 4843 7492.25 8265.49 8209 8209 8170 8170 5064.42 8123.79 6746.39 8137.95 3375.91 8162.63 8156.3 3380.17 8154.85 8166.79 8163.13 3834 3834 3690.31 8261.84 4762.13 8215 8215 8215 8215 4947 4947 4542 4542 4500.21 4505.27 4503.34 4973 4800.02 4585.35
"OG3177" "OG3177" "BLVRA" 824.06 1071 2379.63 2378.7 2370.94 1070 1070 3009.09 2153.49 897 897 1041.4 1115.26 1097.45 1049.69 1106.57 1114.91 1147.15 1152.63 1146.3 1151.41 1088.73 1113.88 1092.5 1056 1056 912.31 1158.84 1238.13 NA NA NA NA 3269 3269 1074.33 1109 1067.21 1068.08 1070.34 1055 1064.77 1071.35
"OG3179" "OG3179" "TMEM248" 2883.82 4165.85 979.63 978.7 970.94 1453 1453 1036.09 1492.49 1829 1829 3669 3669 3651.11 3622.79 3630.22 3636.95 3652.47 3661.63 3655.3 3660.41 3606.12 3665.79 3662.13 4497 4497 4353.31 815.84 1188.13 1830 1830 1830 1830 4795 4795 2035.62 2416.82 4612.45 4856.27 4151.35 1292.95 1302.57 1308.35
"OG318" "OG318" "EHD3" 4126.11 4342.24 3368.63 3367.7 3359.94 3919 3919 1358.09 4900.49 3890 3890 3658 3658 3658 3611.79 3619.22 3625.95 3645.15 3650.63 3644.3 3649.41 3642.85 3654.79 3651.13 4724 4724 4580.31 1546.84 1483.13 3895 3895 3895 3895 3928 3928 1836.59 1875.38 1813.73 1814.69 1747.25 2118.94 2096.49 2100.77
"OG3181" "OG3181" "PRKAG2" 1556.53 1964.28 1035.63 1034.7 1026.94 1796.38 2357.39 1460.09 3612.49 1626 1626 2533.46 2153.48 2103.74 2604.35 2577.34 2562.29 2898.36 2339.57 2967.05 2760.9 2303.92 3295.23 3036.88 2327.86 2269.56 2110.39 2788.49 1660.13 3400 3400 3400 3400 2670.2 2666.67 5548.92 5003.19 5482.44 5879.12 5765.92 3095 3104.77 3111.35
"OG3182" "OG3182" "AEBP1" 2766.4 2976.93 3127.58 3304.35 3034.55 2465.04 2404.71 2639.09 2978.49 2808 2808 3154.86 3288.45 3581.65 3740.91 3199.5 3034.79 2528.15 3823.63 3280.78 3279.44 2739.45 3827.79 3634.59 4197 4197 4053.31 5424.84 3151.13 4073 4073 4073 4073 NA NA 3475.03 3478.76 3438.21 3441.56 3440.97 3774 3783.77 3790.35
"OG3184" "OG3184" "MYL7" 518.73 321 575.64 574.71 566.94 593 593 206.11 1310.49 650 650 590 590 590 543.8 551.23 557.95 577.16 582.64 576.32 581.43 574.86 586.8 583.14 1308 1308 1164.31 861.84 NA 595 595 595 595 NA NA 936.99 877 835.28 840.33 1250.34 1264.5 1434.77 1120.35
"OG3185" "OG3185" "GCK" 2364.79 2421 2726.63 2725.7 2717.94 2250.57 2251 488.28 1202.49 2266 2266 2085.11 2196.7 2078.94 2270.52 2241.64 2320.1 2348.15 2353.63 2347.3 2352.41 2303.88 2341.87 2327.27 4239 4239 4095.31 1289.84 1273.13 2260 2260 2260 2260 1821 1821 1287.39 1918.28 2426.32 2435.44 2399.34 2473.03 2478.24 2492.15
"OG3188" "OG3188" "TBL2" 1790.24 2207.51 1934.63 1933.7 1925.94 1335 1335 1267.09 1237.49 2772 2772 3898.86 3813.94 3424.91 3825.07 3628.11 4364.85 3137.73 2635.12 3021.43 2657.9 5434.37 2944.17 3553.99 2231 2231 2087.31 1938.84 2054.13 3030 3030 3030 3030 4463 4463 2037.64 2265.03 2810.85 3005.83 3118.09 4129.76 4134.87 4168.4
"OG319" "OG319" "PSMC4" 1385.8 1402.46 1378.63 1377.7 1369.94 1419.63 1419.63 1288.09 2476.49 1432 1432 1321.75 1213.89 1350.44 1356.22 1384.57 1386.15 1387.09 1405.43 1360.23 1225.43 1402.46 1383.03 1393.62 3905 3905 3761.31 2110.84 1769.13 1432 1432 1432 1432 1419 1419 1599 1599 1557.21 1562.27 1560.34 1363 1372.77 1379.35
"OG3190" "OG3190" "CLIP2" 2954.67 3250.7 3104.63 3103.7 3095.94 3094.32 3036 5372.68 3324.49 3129 3129 4890 4890 4890 4878.95 4851.22 4857.95 4903.99 4882.63 4900.1 4881.41 4882.12 4886.79 4883.13 4676 4676 4532.31 3002.84 2139.13 5562 5562 5562 5562 6204 6204 3036 3036 2994.21 2999.27 2997.34 4766 4988.77 4782.35
"OG3191" "OG3191" "EIF4H" 2499.97 2502.27 2430.63 2429.7 2421.94 507 507 2504.09 3150.49 2477.13 2466.27 2425 2425 2425 2378.79 2386.22 2392.95 2412.15 2417.63 2411.3 2416.41 2409.85 2421.79 2418.13 2034 2034 1890.31 707.84 616.17 2467 2467 2467 2467 864 864 3769.25 2683.7 2749.88 3003.1 2740.2 2360 2369.77 2376.35
"OG3192" "OG3192" "LIMK1" 2643.92 3232.05 2134.63 2133.7 2125.94 NA NA 1920.09 4193.49 1989.52 1987.41 3131.11 3164.51 3162.83 3232.75 3121.47 3134.76 3303.52 2553.28 3128.99 3100.41 3202.26 3205.17 3176.08 2328 2328 2184.31 2018.84 3198.13 3381 3381 3381 3381 1443 1443 3555.01 3648.22 3945.21 3950.27 3948.34 3236 3224.25 3220.35
"OG3193" "OG3193" "SPATA6L" 2528.59 3243.63 1668.08 1673.6 1587.99 2142.06 2281.29 1497.09 3102.49 1741 1741 697.7 765.15 684.22 882.57 817.18 734.63 1200.02 526.18 1545.3 1048.41 1339.99 1555.79 1414.57 2084 2084 1940.31 1387.84 1435.13 1556 1556 1556 1556 1603 1603 1071.38 1189.31 825.21 1128.24 1172.28 1449 1458.77 1465.35
"OG3195" "OG3195" "LHX2" 1795.38 1515.39 1874.63 1873.7 1865.94 1587 1587 2042.09 1115.49 1344 1344 2162.2 2584.51 2043.56 2793.79 2450.44 2555.49 2239.02 2203.84 2291.22 1885.57 1891.89 2435.49 2525.75 1984 1984 1886.29 1839.84 2735.13 1098 1098 1098 1098 2610 2610 1696 1696 1654.21 1659.27 1657.34 1849 1858.77 1752.58
"OG3197" "OG3197" "FSD1L" 2970.49 4760.63 1600.63 1599.7 1591.94 1825 1825 1246.71 1463.49 1023 1023 7340 1245.12 4240.87 7293.79 5887.2 6631.88 7327.15 7332.63 3592.81 3597.92 7324.85 868.55 7333.13 2140 2140 1996.31 2347.84 2100.13 4386 4386 4386 4386 1573 1573 1509.25 1676 1571.86 1576.95 1530.34 1809 1818.77 1825.35
"OG3198" "OG3198" "SPIN1" 2809.11 4383.62 4255.63 4254.7 4246.94 4369 4369 3937.88 629.51 4556 4556 4434 4434 4434 4387.79 4395.22 4401.95 4421.15 4426.63 4420.3 4425.41 4418.85 4430.79 4427.13 967 967 823.31 997.84 2309.13 4536 4536 4536 4536 4775 4775 877.43 884.07 905.21 910.27 902.46 1041 1050.77 1057.35
"OG3199" "OG3199" "NMRK1" 1134.95 1268.91 563.65 562.71 554.94 1300.78 1304.52 1059.09 2574.49 2033 2033 1413.34 1380.12 1404.53 1551.32 1422.77 1487.11 1686.93 1698.63 1682.41 1675.23 1678.49 1702.79 1695.69 3119 3119 2975.31 1750.84 3154.13 1191 1191 1191 1191 1897 1897 917.64 910.84 853.65 815.13 722.98 1634 1643.77 1650.35
"OG320" "OG320" "SLC7A14" 1428.5 1567.91 3307.63 3306.7 3298.94 2905 2905 2718.09 3308.49 10128 10128 8845 8845 8845 7951.25 8806.22 8812.95 8832.15 8837.63 8831.3 8836.41 8829.85 8841.79 8838.13 2891 2891 2747.31 2803.84 2606.13 10145 10145 10145 10145 3005 3005 2468 2468 2426.21 2431.27 2429.34 2679.5 2689.27 2695.85
"OG3200" "OG3200" "TMEM245" 5382.49 7834.03 2695.63 2694.7 2686.94 4064 4064 2603.09 3291.49 2706 2706 15812.31 15152.57 15625.91 15649.3 15259.16 15530.65 15907.86 15903.35 15753.04 15801.78 15960.49 15738.08 15967.76 2779 2779 2635.31 2801.84 7300.01 7975 7975 7975 7975 2743.38 2737.59 2574 2574 2532.21 2537.27 2535.34 2578.92 2590.98 2596.27
"OG3201" "OG3201" "PRUNE2" 2274 3953.98 4241.29 4280.78 4258.93 1827.57 1688.71 13939.09 9086.49 12574 12574 12512 12512 12512 12465.79 12473.22 12479.95 12499.15 12504.63 12498.3 12503.41 12496.85 12508.79 12505.13 12903 12281 12137.31 9271.84 12500.13 12585 12585 12585 12585 11799 11799 1692.14 2239.46 2475.32 2176.25 2438.94 912 921.77 928.35
"OG3202" "OG3202" "MEGF9" 6298 6298 1724.63 1723.7 1715.94 2048.7 2011.79 NA 5524.75 1446 1446 5623.85 5518.36 6504.55 7877.79 7746.55 7852.38 6450 7132.32 7910.3 7915.41 7908.85 3908.42 7917.13 6767 6767 6623.31 1286.84 5633.13 6192 6192 6192 6192 1752 1752 1586 1586 1544.21 1549.27 1547.34 3211 3220.77 3227.35
"OG3203" "OG3203" "TRIM14" 3374.62 4235.72 1301.63 1300.7 1292.94 1478.05 1479 1159.09 3325.64 792 792 936.55 1189.94 772.49 1453.7 1401.5 1166.7 1151.76 1247.07 1154.99 1049.65 740.58 872.81 1067.98 3176 3176 3032.31 1205.84 1309.13 1479 1479 1479 1479 1398 1398 1476 1476 1434.21 1439.27 1437.34 3402 3411.75 3418.3
"OG3204" "OG3204" "CORO2A" 5459 5459 4351.63 4350.7 4342.94 1569 1569 4874.09 1225.49 2238 2238 3972.89 2225.23 3110.5 2684.91 3388.51 2767.11 2583.45 2218.66 1871.03 1911.47 2784.09 2614.82 2885.44 4510 4510 4366.31 4575.84 1435.13 2238 2238 2238 2238 5559 5559 5488 5488 5446.21 5451.27 5449.34 2142 2142.34 2158.35
"OG3207" "OG3207" "C5" 3890.48 4258.99 5217.63 5216.7 5208.94 5061 5060.88 9686.09 8358.49 4772.29 4771.7 4592.45 4323.96 4707.15 3634.68 5031.34 4274.73 4311.51 4839.34 3818.98 4605.27 2215.38 3501.55 3403.01 5043.13 5040.83 4903.38 8874.84 8273.13 5460 5460 5460 5460 5990 5990 5760 5760 5718.21 5723.27 5721.34 3438.71 3423.87 3559.18
"OG321" "OG321" "CLDN11" 1083.28 1453.75 1837.63 1836.7 1828.94 2126 2126 949.09 1584.49 2543 2543 1844 1844 1844 1797.79 1805.22 1811.95 1831.15 1836.63 1830.3 1835.41 1828.85 1840.79 1837.13 1305 1305 1161.31 6260.84 4731.13 2749 2749 2749 2749 2276 2276 778 778 736.22 741.27 739.35 1797 1806.77 1813.35
"OG3211" "OG3211" "TLE4" 2412.2 3075.56 2870.63 2869.7 2861.94 3277.96 4614.13 3858.09 3750.49 3901.42 3930.04 4555 4555 4552.72 4506.95 4514.03 4519 4538.65 4542.56 4537.71 4544.71 4535.72 4548.37 4544.66 2448 2448 2304.31 3434.84 3140.8 4747 4747 4747 4747 4255 4255 2527.35 2715.36 3646.99 4366.85 3942.01 4376.89 4124.38 4402.98
"OG3212" "OG3212" "LHX6" 3280 3459 1142.63 1141.7 1133.94 1158 1158 842.09 5808.49 1148.33 1011 3246.46 3040.22 3006.98 3183.67 3213.12 3180.52 3218.24 3048.25 3239.76 3223.31 3233.45 3234.23 3221.18 4635 4635 4491.31 3743.84 862.13 3360 3360 3360 3360 3822 3822 3238 3238 3380.21 3201.27 2740.93 1125 1134.77 1141.35
