"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG1862" "OG1862" "MYO15A" 3113.06 2320.74 10497 10497 10497 8571 8473.71 10557 9309 9324 9324 2285 2975 3562.39 5351 8561.3 11715 7814.6 7814.6 7814.6 7814.6 7814.6 7814.6 7814.6 14408 14408 14408 10317 NA 6765 6765 6765 6765 9846 9846 4591.94 2178 10581 11555 6538.79 10473 10473 10500
"OG18621" "OG18621" "RNF115" NA NA 1338 1338 1338 1680 1579.59 957 2794 1674 1674 2265 2265 2265 2265 2265 2265 2265 2265 2265 2265 2265 2265 2265 923 923 923 5382 1818 1385 1385 1385 1385 1642.98 1773.38 1421 1421 1421 1421 1421 2095 2095 2095
"OG18624" "OG18624" "ZNF488" NA NA NA NA NA NA NA 1017 NA NA NA 4301 4301 4301 4301 4301 4301 4301 4301 4301 4301 4301 4301 4301 1038 1038 1038 NA 864 NA NA NA NA NA NA 3726 2853 984 1922.29 2355 1411 1411 1411
"OG18625" "OG18625" "SEC22B" NA NA 1385 1385 1385 1829 1829 2130 904 NA NA 1359.52 1492.97 1552.39 1769.79 1744.78 1757.4 2353.81 2177.52 2285.57 2337.83 1923.02 1799.79 1778.44 854 854 854 1065 1017 NA NA NA NA 4401 4401 1320.53 1404.57 1565 1565 1565 1410 1410 1410
"OG18627" "OG18627" "TXNIP" NA NA 2857 2857 2857 2622.61 2805.66 3384 748 2932 2932 2254.04 2244.54 2456.25 2094.72 2008.63 2660.7 2198.37 2089.78 2410.93 2486.15 2618.92 1904.27 2593.66 1963.79 2273.39 2659 3809 1474 2926 2926 2926 2926 3109 3109 5938 5938 5938 5938 5938 2757 2757 2757
"OG18628" "OG18628" "SRGAP2" NA NA 2916 2916 2916 6259 6259 4710 5864 2387 2387 NA NA NA NA NA NA NA NA NA NA NA NA NA 7037 7037 7037 3762 6084 6279 6279 6279 6279 7016 7016 3515.13 3296.18 3412.01 3318.38 3281.68 NA NA NA
"OG18629" "OG18629" "BAHCC1" NA NA 7440 7440 7440 7719.73 7746 7327.44 9503 7236 7236 7314.3 6274.65 7715.92 8053.51 9039.64 5167.03 4676.02 5466.42 3883.74 3947.14 5517.76 4845.32 7579.99 12750 12750 12750 11503 NA 5259 5259 5259 5259 5049 5049 7637.23 7689 7689 7689 7689 7806 7806 7806
"OG1863" "OG1863" "ALKBH5" 2729.28 2638.2 1464 1464 1464 3408 3408 1305 1369 2226.63 2220.12 5687.52 5730 5507.94 5730 5677.32 5720.45 5730 5730 5730 5356.17 5730 4856.64 5352.11 5694 5694 5694 2971 1281 2884.4 2987.14 2977.75 3337.35 NA NA NA NA NA NA NA 4774 4774 4774
"OG18630" "OG18630" "RASSF5" NA NA 3610 3610 3610 3553.13 3484.77 6535 3709 3361.17 2769.8 3142.29 3389.4 3073.85 3485 3416.13 3282.81 3368.56 3202.72 3485 3485 3251.13 3453.45 3423.69 1317 1317 1317 3330 1078 3252 3252 3252 3252 1060 1060 2159.47 2799.82 3032.35 3176.97 3312.97 3177.53 3129.7 3217.29
"OG18631" "OG18631" "STRADA" 1894.66 1994.17 2145.49 2226.62 2173.36 2300.05 2310.77 1315.23 1938 2333 2333 1989.24 1939.44 1795.79 1953.23 2119.14 2129.42 1932.39 2014.07 1818.8 2099 2097.58 2003.71 1948.09 1669 1669 1669 1460 1361 1125 1125 1125 1125 3364 3364 1767.5 2345.65 2953.35 3133.23 2982.89 2019 2019 2019
"OG18632" "OG18632" "PNLIPRP2" NA NA 1494 1494 1494 1479 1479 1410 1437 1453 1453 1567 1567 1567 1567 1567 1567 1567 1567 1567 1567 1567 1567 1567 1797 1603.5 1603.5 1452 1542 NA NA NA NA 1404 1404 1456 1456 1456 1456 1456 1536 1536 1536
"OG18637" "OG18637" "MYO15B" 1019.58 1185.12 NA NA NA 2925.06 2592.03 7932 NA 4378.26 4378.1 1453.39 1688.21 3968.11 3126.9 2673.2 2101.46 6004.45 2069.77 1548.12 2456.61 1681.32 1896.74 1831.96 3365.5 3098 3098 6759 NA NA NA NA NA 4683 4683 6332.71 6022.38 6303.77 6239.4 6286.28 NA NA NA
"OG18640" "OG18640" "FXYD1" 556.04 553.41 672 672 672 279 279 678 234 273.81 275.38 555.1 556.43 556.16 612.77 602.3 614.05 617.35 616.9 616.49 615.56 612.23 605.83 616.44 764 764 764 279 279 576 576 576 576 831 831 NA NA NA NA NA 533 533 533
"OG18642" "OG18642" "S1PR2" 1173 1173 2693 2693 2693 1062 1062 NA 813 1062 1062 2815 2815 2815 2815 2815 2815 2815 2815 2815 2815 2815 2815 2815 1053 1053 1053 1059 NA 1062 1062 1062 1062 1062 1062 2107 2107 2107 2107 2107 2741 2741 2741
"OG18643" "OG18643" "LIN37" 1139.85 776.11 998 998 998 723 723 741 5420.29 911 911 843.59 829.97 800.3 1055.38 981.91 935.16 968.58 1014.86 833.07 581.01 918.26 611.57 1026.2 738 738 738 1276 741 910 910 910 910 789.15 773.54 848.99 1232.18 1835.46 1983 1983 998 998 998
"OG18644" "OG18644" "CCDC177" 2124 2124 2097 2097 2097 2085 2085 2118 NA 2106 2106 5626 5626 5626 5626 5626 5626 5626 5626 5626 5626 5626 5626 5626 2109 2109 2109 1197 714 NA NA NA NA 2121 2121 4215 4215 4215 4215 4215 2109 2109 2109
"OG18647" "OG18647" "SLC6A14" NA NA 3222 3222 3222 4519 4519 4252.29 4627 3679 3679 3434 3434 3434 3434 3434 3434 3434 3434 3434 3434 3434 3434 3434 6313 6313 6313 2279 4414 1731 1731 1731 1731 1926 1926 4632 4632 4632 4632 4632 3280 3280 3280
"OG18654" "OG18654" "CALR3" 425 1292 1545 1545 1545 1155 1155 1155 952.1 1108.5 1062 1738.08 1769 1769 1541.39 1769 1683.77 1769 1664.09 1698.46 1508.4 1708.23 1659.24 1546.52 3097 3097 3097 1158 5574 1053 1053 1053 1053 1084 1084 2179 2179 2179 2179 2179 1396 1396 1396
"OG18655" "OG18655" "TRABD2B" 2465.29 3417.72 NA NA NA NA NA 1767 1561 NA NA 6617 6617 6617 6617 6617 6617 6617 6617 6617 6617 6617 6617 6617 1323 1323 1323 2000 NA NA NA NA NA 1852 1852 2362 2362 2362 2362 2362 1551 1551 1551
"OG18660" "OG18660" "SLC25A53" NA NA 1118 1118 1118 924 924 921 921 924 924 1457.71 2537.78 2083.23 2714.21 1978.04 1740.15 2136.68 1841.93 2064.87 1703.53 1694.15 1315.35 644.96 921 921 921 NA 918 663 663 663 663 924 924 2284 2284 2284 2284 2284 NA NA NA
"OG18662" "OG18662" "EGLN2" 2154.17 1571.87 1774 1774 1774 1218 1218 NA NA 2154 2154 1970.64 1900.75 1942.96 1954.75 2002.14 2009.4 1900.91 1869.98 1791.6 1814.29 1925.59 1858.5 1882.62 1257 1257 1257 6074 NA 2735 2735 2735 2735 2035 2035 2125.39 1951.42 4988 4890.04 4988 1987 1987 1987
"OG18663" "OG18663" "MEI4" 4800 4800 NA NA NA 846 846 5074 672 NA NA 3061 3061 3061 3061 3061 3061 3061 3061 3061 3061 3061 3061 3061 2157 2157 2157 6279 NA NA NA NA NA 1158 1158 1437 1437 1437 1437 1437 2830 2830 2830
"OG18672" "OG18672" "SRXN1" 2698 2698 853 853 853 360 360 288 219 NA NA 2210.89 2539.11 2587.49 2561.2 2526.15 2571.73 2498.56 2522.25 2103.8 2323.59 2583 1176.65 2356.62 4319 4319 4319 414 617 428 428 428 428 2787 2787 2541.77 2567 2567 2567 2567 732 732 732
"OG18674" "OG18674" "CCL5" NA NA 732 732 732 333 333 809 276 NA NA 547.91 541.11 539.71 532 534.2 533.59 532 532 532 532 532 532 532 273 273 273 966 2709 225 225 225 225 276 276 249 249 249 249 249 545 545 545
"OG18675" "OG18675" "LIX1L" NA NA 3032 3032 3032 1223.92 1208 1202 1367 1400 1400 2509 2509 2509 2509 2509 2509 2509 2509 2509 2509 2509 2509 2509 1017 1017 1017 951 1005 1209.98 1206.21 1380.33 1251.65 4024 4024 1338 1338 1338 1338 1338 3548 3548 3548
"OG1868" "OG1868" "ORC6" 1730.9 1718.89 1215 1215 1215 1073 1073 2048 1261 1636 1636 1653 1653 1653 1613.04 1640.02 1653 1653 1653 1653 1653 1606.3 1653 1639.77 750 750 750 759 1092 1186 1186 1186 1186 2433 2433 3176 1477.43 2497.63 2103.09 2429.83 1512 1512 1512
"OG18681" "OG18681" "SNORD11B" 90 90 86 86 86 85 85 88 NA NA NA 81 81 81 81 81 81 81 81 81 81 81 81 81 88 88 88 NA 85 90 90 90 90 NA NA 88 88 88 88 88 80 80 80
"OG18688" "OG18688" "ANKRD34A" NA NA 1485 1485 1485 3535 3535 1494 1488 NA NA 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 1491 1491 1491 1512 1488 1410 1410 1410 1410 NA NA 4117 4117 4117 4117 4117 2863 2863 2863
"OG1869" "OG1869" "ZFHX4" 8289 8919.33 10913 10913 10913 8572.81 7570.12 11407 12736 13865.26 13828.16 7161.49 9014.34 8614.77 12242.15 12177.93 12607.85 12961.76 12588.76 12350.23 13500 10651.5 12947.92 9642.56 10788 10788 10788 10768 14221 13819 13819 13819 13819 9351 9351 14006 14035 14006.01 14024.77 14018.96 13927 13927 13927
"OG18693" "OG18693" "NUDT3" 9905 9905 2392 2392 2392 1352 1352 1175 555 408 408 1037.43 1422.95 1076.68 1839.14 1964.83 2020.98 2115.55 2193 2159.09 2193 2127.28 2112.86 2133.06 3025 3025 3025 532 792 2393 2393 2393 2393 532 532 1558 1558 1558 1558 1558 2056 2056 2056
"OG18694" "OG18694" "KMT2B" 8469 8469 8312 8312 8312 7129.96 6637.1 2683.83 10078.75 7264.59 7235.31 4993.54 5522.09 5707.84 5062.62 5962.77 5969.39 5310.16 6693.07 4708.92 7027.21 5418.48 5907.15 4638.23 7557 7557 7557 8112 7446 8117 8117 8117 8117 7500 7500 8082 8081.99 8080.29 8079.95 8019 8142 8142 8142
"OG187" "OG187" "DNAJC11" 2957.84 3150.34 2976 2976 2976 3252.15 3304 1830 1765 3294 3294 2051.68 2452.57 1705.32 2867.05 2710.43 2900.27 2851.85 2909.69 1942.6 2582.14 2713.75 3061.14 3327.49 4948 4948 4948 4260 4859 3177 3177 3177 3177 3185 3185 3222 2773.48 3079.34 3222 3191.19 2406.88 2653.41 2512.56
"OG1870" "OG1870" "SLC17A6" 2261 2261 3482 3482 3482 3747 2757.75 3523 3509 3918 3918 4319 4319 4319 4319 4319 4319 4319 4319 4319 4319 4319 4319 4319 3978 3978 3978 3645 4402 3915 3915 3915 3915 1859 1859 2858.5 2858.5 2858.5 2858.5 1605 4051 4051 4051
"OG18700" "OG18700" "DOC2B" 418 1281 1078 1078 1078 NA NA 5257 1097 870 870 4361 4361 4361 4361 4361 4361 4361 4361 4361 4361 4361 4361 4361 6483 6483 6483 5903 994 558 558 558 558 4653 4653 4190 4190 4190 4190 4190 1233 1233 1233
"OG18702" "OG18702" "DCP1A" NA NA 5663 5663 5663 1999.04 2046.01 1824 5814 5979 5979 5616 5616 5616 5616 5616 5616 5616 5616 5616 5616 5616 5616 5616 2395.63 2394.01 2394 2668 3356 NA NA NA NA 5909 5909 6009 4637.38 6009 6000.73 6009 5768 5768 5768
"OG18704" "OG18704" "GRIN2B" 27217 27217 4494 4494 4494 3426 3426 4458 5697 5378 5378 7484 11167.57 8823.1 7484 4990.57 6983.6 7484 7484 7484 7484 14928.25 10008.91 7484 3967 3967 3967 4678 4452 5977 5977 5977 5977 5212 5212 5227 5227 5227 5227 5227 5261 5261 5261
"OG18709" "OG18709" "CWC25" NA NA 1575.14 1576.63 1575.36 2388.79 2390 2249 3331 2324.47 2325 2958.93 2995.13 3089.96 2958.34 2949.02 2984.42 2997.61 3048.65 3054.68 3105 2965.48 3056.55 3060.25 2065 2065 2065 3425 1795 2324 2245.41 2324 2324 3126 3126 1203 1203 1203 1203 1203 3199 3199 3199
"OG1871" "OG1871" "CPA1" 1052.67 1052.67 1362 1362 1362 1439 1439 1271 1326 1468 1468 1149.5 1149.5 1149.5 1149.5 1149.5 1149.5 1149.5 1583 1149.5 1149.5 1149.5 1583 1149.5 1370 1370 1370 4414 1336 1467 1467 1467 1467 1345 1345 573 1054.5 1054.5 1054.5 1054.5 1633 1633 1633
"OG18710" "OG18710" "EPOP" NA NA 1140 1140 1140 1140 1140 1140 1140 1140 1140 2324 2324 2324 2324 2324 2324 2324 2324 2324 2324 2324 2324 2324 1215 1215 1215 1738 1650 2785 2785 2785 2785 NA NA 1140 1140 1140 1140 1140 1521 1521 1521
"OG18714" "OG18714" "LHX1" NA NA 2126 2126 2126 2260 2260 2800 2693 2273 2273 1548.75 1548.75 1548.75 3846 3846 3846 1201 1548.75 3846 1548.75 3846 2379.24 3846 1164 1164 1164 3059 2329.5 1937 1940 1940 1940 2693 2693 2569 2569 2569 2569 2569 1904 1904 1904
"OG18715" "OG18715" "CYFIP1" NA NA 3915 3915 3915 4158 4163.92 4424 4204.58 3682.49 3685.8 2978.97 2530.04 2687.87 4128.88 4070.54 4069.69 3890.79 3067.98 2610.87 3106.9 3838.01 2357.59 3242.42 4432 4432 4432 3828 3893 4448 4448 4448 4448 5759 5759 4141.32 4245.14 4433.93 4638.05 4586.81 4376.47 4323.34 4329.44
"OG18716" "OG18716" "CEACAM20" NA NA 1882 1882 1882 NA NA 3137 1773 1659 1659 2897 2897 2897 2897 2897 2897 2897 2897 2897 2897 2897 2897 2897 2690 2690 2690 NA NA NA NA NA NA 1014 1014 NA NA NA NA NA 1774 1774 1774
"OG1872" "OG1872" "ESR1" 4705.6 5640.89 1791 1791 1791 6168.88 6325.68 7018 6394 6463 6463 4560.91 4475.62 4322.44 5879.08 5770.96 5674.96 6339 5658.43 3688.83 4287.16 6339 3379.07 5344.2 6765 6765 6765 1864 6502 6465 6465 6465 6465 6280 6280 1537.86 1989 1904.4 1798.5 1729.74 4484.12 4194.24 4576.73
"OG18723" "OG18723" "SOCS7" NA NA 1737 1737 1737 960 960 1482 4924 957 957 5655.35 6162.89 6753.62 6583.51 6505.03 6032.65 4294.35 3878.52 3966.17 4200.89 7015 3479.13 7015 2062 2062 2062 5656 1867 1179 1179 1179 1179 2033.86 2214.96 2309 2309 2309 2309 2309 1734 1734 1734
"OG18724" "OG18724" "ADRA2B" NA NA 1344 1344 1344 3297 3297 1335 1302 3295 3243.81 3936 4014 3986.17 3936 4014 3974.07 3936 3936 3976.3 4014 3998.93 3936 4014 1338 1338 1338 1341 1182 1179 1179 1179 1179 1359 1359 1338 1338 1338 1338 1338 4047 4047 4047
"OG18726" "OG18726" "TMEM269" NA NA 920 920 920 NA NA 1445 897 1036.12 1028.9 1452 1452 1452 1452 1452 1452 1452 1452 1452 1452 1452 1452 1452 2649 2649 2649 5433 702 NA NA NA NA 873 873 NA NA NA NA NA 1698 1698 1698
"OG18729" "OG18729" "RCC1L" NA NA 2123 2123 2123 1397 1397 1398 2365 2328.94 2345 1395.14 1806.04 1447.94 2086.47 2113.31 2047.86 1750.54 1707.97 1862.65 1693.97 1873.68 1877.2 2294.3 2241 2241 2241 5579 2745 2376 2376 2376 2376 1161 1161 2833.03 2830.25 3159.25 2986.91 2944.16 2524 2524 2524
"OG18730" "OG18730" "SEBOX" NA NA 636 636 636 NA NA 630 NA NA NA 1349 1300 1300 1300 1349 1333.1 1349 1349 1300 1300 1349 1300 1300 2297 2297 2297 NA NA 651 651 653 653 NA NA NA NA NA NA NA 567 567 567
"OG18731" "OG18731" "DGKK" NA NA 3834 3834 3834 3219 3219 3177 NA 2793 2793 6991 6991 6991 6991 6991 6991 6991 6991 6991 6991 6991 6991 6991 8080 8080 8080 7355 3201 NA NA NA NA 3771 3771 5497 5497 7241 7241 7241 3243 3243 3243
"OG18736" "OG18736" "U2" NA NA 138 138 138 152 152 NA NA NA NA 87 87 87 87 87 87 87 87 87 87 87 87 87 174 174 174 NA NA NA NA NA NA NA NA 100 100 100 100 100 95 95 95
"OG18737" "OG18737" "HAR1A" NA NA 132 132 132 132 132 NA NA 132 132 118 118 118 118 118 118 118 118 118 118 118 118 118 132 132 132 NA NA NA NA NA NA 132 132 118 118 118 118 118 NA NA NA
"OG18739" "OG18739" "MLLT6" NA NA 3288 3288 3288 2877.87 2805.03 3282 3252 6594.99 6404.18 6904.21 5779.14 6134.65 7274 6831.52 7236.21 7254.66 7240.12 6491.58 6497.16 7274 5831.19 4285.84 3162 3162 3162 3344 3111.01 4337.15 4596 4490.12 3886.58 4843 4843 2597.49 2520.81 2488.31 2392.4 2473.03 4501 4501 4501
"OG1874" "OG1874" "ANGPT2" 3014.53 4440.03 1012.8 1014.45 973.89 4771 4771 5361 6312 2607 2607 2687.26 3560 1929.36 3560 3560 3560 2273.7 3560 3560 3560 3560 3560 3560 1512 1512 1512 4808 5157 5279 5279 5279 5279 3037 3037 3962.57 5946 5946 5946 5946 2443 2443 2443
"OG18740" "OG18740" "SNORD25" NA NA NA NA NA 69 69 NA NA 69 69 72 72 72 72 72 72 72 72 72 72 72 72 72 72 72 72 69 69 69 69 69 69 NA NA 69 69 69 69 69 70 70 70
"OG18741" "OG18741" "SYNRG" NA NA 4618 4618 4618 3811.22 4077.25 4799.58 4258 NA NA 4713.12 5524.97 4437.68 5624.53 5482.22 5410.68 4647.55 5658.32 5013.52 4542.78 6412.41 5081.13 5255.25 3911 3911 3911 4454 4884 4025 4025 4025 4025 7386.35 7255.04 4353.52 4283.71 4402.38 4267.7 4244.62 2632.24 2507.72 2573.12
"OG18742" "OG18742" "NUDT18" NA NA 1067 1067 1067 1525 1525 975 2647 1439.52 1477.24 3716 3716 3716 3716 3716 3716 3716 3716 3716 3716 3716 3716 3716 1050 1050 1050 972 643 1519 1519 1519 1519 3485 3485 972 972 972 972 972 1386 1386 1386
"OG18746" "OG18746" "LENG9" NA NA 1494 1494 1494 NA NA 1221 1434 NA NA 1690 1690 1690 1690 1690 1690 1690 1690 1690 1690 1690 1690 1690 1179 1179 1179 1395 NA 1506 1506 1506 1506 5712 5712 1344 1344 1344 1344 1344 1458 1458 1458
"OG18749" "OG18749" "PRAG1" NA NA 4227 4227 4227 4416.95 4448.39 2978.73 4767.88 4638 4638 4780 4780 4780 4780 4780 4780 4780 4780 4780 4780 4780 4680.12 4780 5960 5960 5960 4458 4264 4621 4621 4621 4621 4641 4641 4125.68 4125.91 3934.82 3931.71 3966.93 4759 4759 4759
"OG1875" "OG1875" "TMEM101" 1530.05 1490.68 1526 1526 1526 1521 1521 858 1594 1538 1538 1482.81 1574 1427.04 1446.13 1510.39 1533.98 1550.53 1574 1553.93 1519.58 1574 1574 1552.5 1428.94 1479.14 1315.98 1680 774 1536 1536 1536 1536 4978 4978 3387.97 2696.74 5465 5465 5465 1695 1695 1695
"OG18752" "OG18752" "HNF1B" NA NA 2160 2160 2160 1746.92 1756.08 2755 2954 2831 2831 2133.69 2257.57 2145.59 2547.51 2486.12 2545.25 2501.76 2531.32 2371.96 2357.59 2246.52 2348.29 2359.64 1677 1677 1677 3652 2794 2835 2835 2835 2835 2981 2981 1571.93 1597.48 1641.71 1656.88 1593.85 1432.83 1715.59 1460.09
"OG18753" "OG18753" "C17orf98" NA NA 596 596 596 566 566 465 NA 566 566 624 624 624 624 624 624 624 624 624 624 624 624 624 1156 1156 1156 NA 465 566 566 566 566 465 465 663 663 663 663 663 917 917 917
"OG18755" "OG18755" "GRIFIN" NA NA 582 582 582 435 435 1371.5 NA 351 351 613 613 613 613 613 613 613 613 613 613 613 613 613 2146 2146 2146 579 NA NA NA NA NA 435 435 408 408 408 408 408 568 568 568
"OG18756" "OG18756" "XKR5" NA NA 1923 1923 1923 4856 4856 6618 789 2072 2072 2567 2567 3121.6 3121.6 2567 3121.6 3121.6 3121.6 3121.6 3121.6 2567 3121.6 3121.6 2070 2058 2058 NA 5711 2820 2820 2820 2820 4538 4538 2055 2055 2055 2055 2055 2179 2179 2179
"OG18759" "OG18759" "AATF" NA NA 1931 1931 1931 2151 2151 2255 2068.43 1814 1814 1798.55 1635.86 1827.46 1824.49 1824.81 1729.71 1557.73 1457.79 1212.81 1133.56 1675.17 1832.76 1822 2514 2514 2514 6884 6471 2140 2140 2140 2140 2173 2173 1835.95 1857.68 1933.22 1941.74 1951 1789 1789 1789
"OG18762" "OG18762" "TUBGCP5" NA NA 3423 3423 3423 2536.14 2352.24 7606 4889 2868.68 2832.57 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3813 3813 3813 3565 4975 3846 3846 3846 3846 3481.35 3531.67 3075 3075 3075 3075 3075 3701 3701 3701
"OG18765" "OG18765" "UHRF1" NA NA 3902 3902 3902 4057.93 3895 4405 3757.78 2418 3769 3519.52 3347.67 3008.41 3483 3137.79 3391 3391 2495.76 1636.89 3483 2779.41 3391 3391 7282 7282 7282 4174 NA 3765 3765 3765 3765 2452 2452 2943.96 3489.34 4701 4701 4701 3699 3699 3699
"OG18766" "OG18766" "ORAI1" NA NA 1553 1553 1553 594 594 912 1108 603 603 1554.52 1607.83 1633.15 1601.53 1624.62 1698.98 1505.61 1526.4 1531.27 1509.89 1559 1511.71 1523 4034 4034 4034 5497 2442 1496 1496 1496 1496 2570 2570 1098.4 1119.13 1475.3 1395.67 1598.84 1122 1122 1122
"OG18768" "OG18768" "TADA2A" NA NA 2180 2180 2180 1724.74 1644.62 4069 1347 1840 1840 1872.02 1832.33 1745.1 1689.13 1930.69 1935.87 2052.29 1404.01 2029 2151 2104.33 2151 2151 1653 1653 1653 5293 5986 1831 1831 1831 1831 1474 1474 1557.67 1413.87 1674.58 1693.29 1686.37 2101 2091.58 2101
"OG18769" "OG18769" "PIP4K2B" NA NA 1283 1283 1283 1352 1350.64 5795 1848 5728 5728 4668.75 4410.77 4687.91 5053 4940.05 5002.44 5053 5053 5053 5053 4958.35 5053 5053 1267 1267 1267 1125 1206 5736 5736 5626.65 5736 1801.95 2238.02 3947.06 3864.86 5239.06 4639.47 5208.47 1983 1983 1983
"OG1877" "OG1877" "CCDC80" 2048.18 2701.33 3676 3676 3676 3388.89 1600.89 2463 4026.89 3736 3736 3671 3671 3671 3671 3657.26 3645.2 3648 3670.81 3661.12 3648 3664.39 3662.24 3290.22 6740 6740 6740 3501 5787 4539 4539 4539 4539 4055 4055 4103 4103 4103 3974.93 4074.63 4096 4096 4096
"OG18775" "OG18775" "RAB7B" NA NA 2702 2702 2702 NA NA 603 3038 NA NA 2461.26 2288.62 2423.11 1411.07 2423.83 1868.13 476 1349.09 1672 497 1535.82 1446.35 2047.68 3428 3428 3428 3330 NA NA NA NA NA NA NA 2030.5 3573 2118.39 3573 3573 2583 2583 2583
"OG18778" "OG18778" "DACH1" NA NA 513 513 513 5200 4993.92 5200 5210 1428 1428 5063 4394 4957.51 5063 5063 4947.34 4394 4394 4555.3 4626.3 5063 4394 4394 5511 5511 5511 5832 5613 5394 5394 5394 5394 4801 4801 2363.25 2217.32 3642.96 4791.31 4822 1593 1593 1593
"OG18779" "OG18779" "PADI6" NA NA 2067 2067 2067 2022 1590 2344 2106 2393 2393 2333 1079.33 1079.33 1079.33 1079.33 1079.33 1079.33 1079.33 2333 1079.33 1079.33 1079.33 1079.33 3224 3224 3224 2091 2354 NA NA NA NA 2085 2085 2473 2473 2473 2473 2473 2052 2052 2052
"OG18785" "OG18785" "PIGW" NA NA 1512 1512 1512 1646 1646 1512 1518 1737 1737 2301.18 2423.97 2388.54 2561.41 2266.54 2271.82 2200.83 2451.1 2675 2675 2233.06 2284.41 2213.72 1524 1524 1524 NA NA 2255 2255 2255 2255 NA NA 1635 1635 1635 1635 1635 1509 1509 1509
"OG18787" "OG18787" "SRCIN1" NA NA 3579 3579 3579 3638.79 3174.74 5509.41 8887 4428.82 3918.9 7054 7054 5267.74 7054 5747.57 5375.51 5314.01 5141.49 4564.87 4512.57 6762.88 5293.03 6002.35 4359 4359 4359 4097 6959 4855.84 4825.89 4820.77 4887.79 5913 5913 3610.38 3623.39 3647.96 3657 3640.11 4782 4782 4782
"OG18788" "OG18788" "GPR179" NA NA 7065 7065 7065 6948 6994.5 6787.5 10839 7532 7532 5222.5 5222.5 9219 9219 9219 9219 5222.5 9219 5222.5 5222.5 9219 5222.5 5222.5 7332 7332 7332 7206 6909 7975 7975 7975 7975 7583 7583 6984 6984 6984 6984 6984 3931.5 3931.5 3931.5
"OG18790" "OG18790" "PKD1L3" NA NA 5187 5187 5187 4770 4770 4703.63 NA 4668 4668 6606 6456 6606 6531 6456 6456 6531 6531 6456 6531 6531 6531 6456 5148 5148 5148 1414 5112 NA NA NA NA 5094 5094 5166 5166 5166 5166 5166 6516 6516 6531
"OG18791" "OG18791" "GPIHBP1" NA NA NA NA NA 549 549 3142 NA 555 555 796 796 796 796 796 796 796 796 796 796 796 796 796 2459 2459 2459 849 NA 444 444 444 444 585 585 2696 2696 2696 2696 2696 820 820 820
"OG18795" "OG18795" "TRAC" NA NA 997.5 1003 1001.62 NA NA 1053 1091 1462 1462 413 413 413 413 413 413 413 413 413 413 413 413 413 1235 1235 1235 1620 650 NA NA NA NA 1875 1875 NA NA NA NA NA 1053.03 966.4 931.98
"OG18799" "OG18799" "SRD5A2" NA NA 765 765 765 1156 1156 3784 NA 1354.67 2463 854 854 854 854 854 854 854 854 854 854 854 854 854 4501 4501 4501 765 1125 NA NA NA NA 762 762 NA NA NA NA NA 1774 1774 1774
"OG188" "OG188" "FMO3" 1861.66 1879.38 1656 1657.83 1659.48 2084 2084 3567.24 NA 2083 2083 1979.89 1257 1989.58 2044 2044 2044 2040.14 2039.1 2041.81 2044 2044 2044 2044 3827 3827 3827 3561 2524.2 1707 1707 1707 1707 3222 3222 3348 3348 3348 3348 3348 2526 2526 2526
"OG1880" "OG1880" "PPP2R3C" 1375.01 1038.48 1508 1508 1508 1825.95 1776.49 4420 1505 873 873 2395 2395 2395 2395 2395 2395 2395 2395 2395 2395 2395 2395 2395 6404 6404 6404 1564 1362 1920 1920 1920 1920 2571 2571 927 1504 1504 1495.06 1504 1700 1685.2 1700
"OG18810" "OG18810" "MYO19" NA NA 3891 3891 3884.71 3329.3 3197.62 3147 6564 4380 4380 3484.65 3435.18 3776.87 3250.08 3974.76 3674.33 3865.16 4126.99 3929.24 3955.09 3803.94 3983.37 3950.27 3690 3690 3690 2872 3158 4400 4400 4400 4400 4011 4011 3364.39 3279.93 3097.13 3182.75 3064.48 4041 4041 4041
"OG18811" "OG18811" "SNORD1A" NA NA 73 73 73 73 73 74 73 NA NA 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 72 70 72 72 72 72 72 72 72 72 72 72 72 NA NA NA
"OG18812" "OG18812" "GGNBP2" NA NA 2351 2351 2351 2664.47 2725.97 2123.13 4392.59 2510 2510 1667.77 1752.97 1919.96 2426.42 2481.65 2473.89 2626.57 2555.66 2195.91 2016.68 2341.09 1930.88 2395.01 2257 2257 2257 4407 2690 2847 2847 2847 2847 2709 2709 5104.89 5074 5074 5074.82 5081.28 2766.6 2766.75 2766.2
